Sentence,Sentiment,Score
"s95c thats facewithtearsofjoy
",NEGATIVE,0.9539129137992859
"shouldnt
",NEGATIVE,0.9945527911186218
"bought inch inch s95b inch
",NEGATIVE,0.9730165004730225
"bought sony
",POSITIVE,0.9968398809432983
"hey s95bd think enough s95c s90c s95bd fits
",POSITIVE,0.8343685865402222
"really
",POSITIVE,0.9980352520942688
"correctly instead turning fire yelloworange currently
",NEGATIVE,0.9062093496322632
"inch mountingshortsshorts feedshort shorts
",NEGATIVE,0.9978354573249817
"products
",POSITIVE,0.9936264753341675
"shown
",POSITIVE,0.9924248456954956
"victoryhand
",POSITIVE,0.9997221827507019
"around found three qned80 around another thanks
",POSITIVE,0.951042115688324
"please
",POSITIVE,0.9995015859603882
"thank people
",POSITIVE,0.999824583530426
"hey choices might sony least offer free reality youtube educated choose already bonus bright mostly football
",NEGATIVE,0.9968008995056152
"thumbsup creating thanks lights
",POSITIVE,0.999748170375824
"hey
",POSITIVE,0.9979209303855896
"purchased think people right personally
",POSITIVE,0.9960364699363708
"recently everything
",POSITIVE,0.9965665340423584
"really motion
",POSITIVE,0.9997994303703308
"thanks
",POSITIVE,0.9998080134391785
"thumbsup
",POSITIVE,0.9957951307296753
"currently clarity brighter beamingfacewithsmilingeyes
",POSITIVE,0.999268114566803
"worth warranty clear
",POSITIVE,0.9998145699501038
"inch bought months
",POSITIVE,0.9062625169754028
"know theyre hundredpoints
",POSITIVE,0.8359131813049316
"really thorough thank
",POSITIVE,0.9998571872711182
"information thank
",POSITIVE,0.9998514652252197
"stephan
",POSITIVE,0.9983633160591125
"thanks
",POSITIVE,0.9998080134391785
"informative thanks
",POSITIVE,0.9998490810394287
"thanks knowdge
",POSITIVE,0.9995670914649963
"really
",POSITIVE,0.9980352520942688
"information
",POSITIVE,0.9955220222473145
"thanks
",POSITIVE,0.9998080134391785
"inch mather board
",NEGATIVE,0.8654229640960693
"software please
",POSITIVE,0.999337375164032
"thank ideas thumbsupthumbsupthumbsup
",POSITIVE,0.9881160259246826
"smilingfacewithhalo
",POSITIVE,0.9976929426193237
"thanks
",POSITIVE,0.9998080134391785
"thanks knowledge ideas joeythumbsupthumbsupthumbsup
",POSITIVE,0.9611297845840454
"specs clear
",POSITIVE,0.9996048808097839
"inch top inch know thinks rollingonthefloorlaughingfacewithtearsofjoyfacewithtearsofjoyfacewithtearsofjoy
",NEGATIVE,0.9812514781951904
"back algorithms apparently top really
",POSITIVE,0.9942928552627563
"clear streaming
",POSITIVE,0.9992883801460266
"things really people streaming might cheapest sound might cheap streaming
",NEGATIVE,0.998456597328186
"tested thoroughly first s90c worth inch inch inch s90c inch s90c inch
",POSITIVE,0.9611764550209045
"purchased really think
",POSITIVE,0.996656060218811
"clear would think would
",POSITIVE,0.9975977540016174
"dedicated clear
",POSITIVE,0.9998384714126587
"sony offer currently front though really
",POSITIVE,0.5873376131057739
"summary highend displays would top choices
",NEGATIVE,0.7812854051589966
