Sentence,Sentiment,Score
"reaction
",POSITIVE,0.9972259402275085
"hear thank brath
",POSITIVE,0.9997850060462952
"health
",POSITIVE,0.9979549646377563
"healthy
",POSITIVE,0.9998422861099243
"reaction
",POSITIVE,0.9972259402275085
"xfactor performance flower chance created become please would
",POSITIVE,0.9993587136268616
"thank reaction
",POSITIVE,0.9998617172241211
"chance
",POSITIVE,0.9993991851806641
"thank reactionredheartredheartredheart
",POSITIVE,0.9992558360099792
"congratulations becoming father foldedhandsfoldedhandsgrinningsquintingfacegrinningsquintingfacegrinningsquintingface
",NEGATIVE,0.9658672213554382
"please
",POSITIVE,0.9995015859603882
"redheartindonesiafoldedhands
",NEGATIVE,0.9962183833122253
"hope everything
",POSITIVE,0.9997076392173767
"become free
",POSITIVE,0.9929848313331604
"recommended cover
",POSITIVE,0.9997175335884094
"please idol…smilingfacewithsmilingeyessmilingfacewithsmilingeyessmilingfacewithsmilingeyes
",POSITIVE,0.9939078092575073
"please feat
",POSITIVE,0.9997358918190002
"incoming thank
",POSITIVE,0.9998226761817932
"thumbsup
",POSITIVE,0.9957951307296753
"reaction
",POSITIVE,0.9972259402275085
"catch songfacewithtearsofjoy
",POSITIVE,0.9950494170188904
"please thank
",POSITIVE,0.9998231530189514
"healthy congratulations becoming father
",POSITIVE,0.9998667240142822
"pleasee reaction
",POSITIVE,0.9979740977287292
"reaction thank
",POSITIVE,0.9998395442962646
"every teared globeshowingamericas cryingfacepensivefaceloudlycryingface
",NEGATIVE,0.9624349474906921
"think something recording please
",POSITIVE,0.9991734623908997
"factor
",POSITIVE,0.9939141869544983
"please reacting singerstrhough cover
",POSITIVE,0.9896844625473022
"tbh mostly shows xfactor actually sound character
",NEGATIVE,0.964126706123352
"really redheartredheartredheart least beamingfacewithsmilingeyesfoldedhands
",NEGATIVE,0.9789289832115173
"expecting thank reaction
",POSITIVE,0.9965636134147644
"artist factor whistle reason
",NEGATIVE,0.9371704459190369
"thanks ubrothers foldedhandsredheartvictoryhandindonesia
",POSITIVE,0.6457902789115906
"reaction thumbsup thumbsup
",POSITIVE,0.9864730834960938
"reaction brotherredheart beamingfacewithsmilingeyesmonaco
",POSITIVE,0.9617306590080261
"thank
",POSITIVE,0.9998283386230469
"hope redheartredheartredheart
",POSITIVE,0.9923173189163208
"meaning suffering others brotherhood
",NEGATIVE,0.9780330657958984
"reaction theres title please
",POSITIVE,0.9983031749725342
"thank reaction redheart
",POSITIVE,0.9998452663421631
"white earrings httpswwwyoutubecomwatchvxlijc7qa8xm
",NEGATIVE,0.9836713671684265
"thank reactions health
",POSITIVE,0.9996320009231567
"exciting
",POSITIVE,0.9998730421066284
"reacting
",POSITIVE,0.9968076944351196
"thank
",POSITIVE,0.9998283386230469
"together four players
",POSITIVE,0.9994953870773315
"tiredface actually awhile
",NEGATIVE,0.9975862503051758
"actually
",POSITIVE,0.9980202913284302
"excited recommended
",POSITIVE,0.9998586177825928
"death layers sounds another facewithtearsofjoy rollingonthefloorlaughing rollingonthefloorlaughing rollingonthefloorlaughing
",NEGATIVE,0.9956515431404114
"match horror
",NEGATIVE,0.9915910959243774
"found
",POSITIVE,0.9958689212799072
"unknown
",NEGATIVE,0.998896598815918
"playthrough
",NEGATIVE,0.9922486543655396
"found hilarious
",POSITIVE,0.9998667240142822
"head found hilarious
",POSITIVE,0.9997919201850891
"found
",POSITIVE,0.9958689212799072
"found
",POSITIVE,0.9958689212799072
"found
",POSITIVE,0.9958689212799072
"playthrough
",NEGATIVE,0.9922486543655396
"character
",POSITIVE,0.9925409555435181
"right
",POSITIVE,0.9998270869255066
"horror sounds think heard hilarious
",POSITIVE,0.998555600643158
"hilarity
",POSITIVE,0.9996925592422485
"selection white outline
",NEGATIVE,0.9930233955383301
"chat watcher chats
",NEGATIVE,0.9490704536437988
"streams phasmo streams streams streams
",NEGATIVE,0.9640213251113892
"terrified screams foldedhandsfacewithtearsofjoy
",NEGATIVE,0.9950762391090393
"thanks
",POSITIVE,0.9998080134391785
"thank streaming
",POSITIVE,0.9998571872711182
"really
",POSITIVE,0.9980352520942688
"scary
",POSITIVE,0.9986503720283508
"together something thanks
",POSITIVE,0.9998503923416138
"know
",POSITIVE,0.9947928786277771
"cool
",POSITIVE,0.9998509883880615
"thanks
",POSITIVE,0.9998080134391785
"thank
",POSITIVE,0.9998283386230469
"choice scary
",POSITIVE,0.9992802739143372
"theres scary
",POSITIVE,0.9969831109046936
"first flashlights trying
",NEGATIVE,0.8645887970924377
"thought around
",POSITIVE,0.9947903156280518
"really stayed
",POSITIVE,0.9989562034606934
"theres nothing
",NEGATIVE,0.9968204498291016
"theyre actually
",POSITIVE,0.9961915016174316
"thank technical
",POSITIVE,0.99980229139328
"horror awhile refreshing
",POSITIVE,0.9997560381889343
"thank
",POSITIVE,0.9998283386230469
"terrified
",NEGATIVE,0.9994608759880066
"clutch
",POSITIVE,0.9969558715820312
"thank
",POSITIVE,0.9998283386230469
"turn chat reason hilarious
",POSITIVE,0.9997454285621643
"found every thats smoothly
",POSITIVE,0.9998213648796082
"chat really really switch really together
",POSITIVE,0.9883623719215393
"thank fasting thing
",POSITIVE,0.9997605681419373
"chased horror top notch hilarity horror showed thank another outing
",POSITIVE,0.9957213401794434
"thank
",POSITIVE,0.9998283386230469
"thanks scary things
",POSITIVE,0.9997401833534241
"instinct smoothly
",POSITIVE,0.9996987581253052
"heart thanks
",POSITIVE,0.9998533725738525
"really together
",POSITIVE,0.9996645450592041
"thank
",POSITIVE,0.9998283386230469
"thank horror
",POSITIVE,0.9970158338546753
"played thanks streamblueheartpinkheartblueheartpinkheart
",POSITIVE,0.9940924048423767
"thanks
",POSITIVE,0.9998080134391785
"thank
",POSITIVE,0.9998283386230469
"thanks
",POSITIVE,0.9998080134391785
"thanks think another know
",POSITIVE,0.9986078143119812
"thanks info
",POSITIVE,0.9997920393943787
"seas
",POSITIVE,0.9905840158462524
"ready motive something shipped head
",NEGATIVE,0.9600437879562378
"breath fireworks breath firework
",POSITIVE,0.9996856451034546
"hope introduced
",POSITIVE,0.9996705055236816
"historical
",POSITIVE,0.9981610178947449
"brother
",POSITIVE,0.9936435222625732
"really
",POSITIVE,0.9980352520942688
"shotgunssmilingfacewithsmilingeyes
",NEGATIVE,0.9921969175338745
"wheres please
",POSITIVE,0.9918747544288635
"blowback action back throat around offer dollarsthey
",NEGATIVE,0.9769085049629211
"practically front
",POSITIVE,0.9993985891342163
"followed officers commands
",POSITIVE,0.991119921207428
"back property theyre back
",POSITIVE,0.9768663048744202
"scout might would
",POSITIVE,0.8869009613990784
"people money back government people first
",NEGATIVE,0.9908055663108826
"cheapo shotties trolling
",NEGATIVE,0.9996034502983093
"rights country becomes research french
",POSITIVE,0.9599927663803101
"thats seconds cannolliastonishedfacesquintingfacewithtonguethumbsupthumbsup
",NEGATIVE,0.993300199508667
"white backseat itfacewithraisedeyebrowthinkingfacemanshruggingfacewithtearsofjoysquintingfacewithtongueheh
",NEGATIVE,0.9877656698226929
"greatly people learn
",POSITIVE,0.999483585357666
"thats right everyone
",POSITIVE,0.9998502731323242
"back texas thats
",POSITIVE,0.7715673446655273
"right back
",POSITIVE,0.9994401335716248
"city thanks
",POSITIVE,0.9998593330383301
"thank
",POSITIVE,0.9998283386230469
"would hilarious shoot charity something
",POSITIVE,0.9975767731666565
"together
",POSITIVE,0.999616265296936
"suck facewithtearsofjoy
",NEGATIVE,0.99720698595047
"know texas
",POSITIVE,0.9951463341712952
"cheap teach
",NEGATIVE,0.9994924068450928
"people attract
",POSITIVE,0.9996539354324341
"shooting might
",NEGATIVE,0.9945868253707886
"cheap facewithtearsofjoyfacewithtearsofjoy
",NEGATIVE,0.9996852874755859
"everyone people focused
",POSITIVE,0.9972800016403198
"think accomplished something city around collecting wouldnt
",NEGATIVE,0.9810999631881714
"people hurting money firearms cheap
",NEGATIVE,0.9984065890312195
"everyone round
",POSITIVE,0.9980271458625793
"wasnt something wasnt
",NEGATIVE,0.9709858298301697
"throwing rights country business
",NEGATIVE,0.984350323677063
"completely
",POSITIVE,0.999228835105896
"hilarious responsibility firearm around background something literally lightly brandonlol
",POSITIVE,0.7985196113586426
"back first
",POSITIVE,0.9915832877159119
"offer
",POSITIVE,0.9943693280220032
"amount people historic weapons country right
",POSITIVE,0.9949496984481812
"showed trying grinningfacewithsweat
",POSITIVE,0.8846861124038696
"theres back whats
",NEGATIVE,0.927065908908844
"weapons government countries something
",NEGATIVE,0.930535078048706
"hate
",NEGATIVE,0.9996899366378784
"think intergrated 23inches lenght
",NEGATIVE,0.991685688495636
"honestly security pathetic
",NEGATIVE,0.9971206784248352
"another others ineffectual fight incorrect right typical taxpayers reasons known terrorists syndicate turning accomplished worth every hour
",NEGATIVE,0.9853249192237854
"actually officer
",POSITIVE,0.995274543762207
"brothers north though government shipped fired service least bunch firearms
",NEGATIVE,0.9746721982955933
"people purchase merch money back
",NEGATIVE,0.9807161092758179
"something everyone turned without dictatorship
",POSITIVE,0.994517982006073
"something cool serious brother tou brother thumbsup
",POSITIVE,0.9997779726982117
"willingly freedom
",POSITIVE,0.9994126558303833
"people cheap protection
",NEGATIVE,0.9976810216903687
"right cheap right facewithtearsofjoyfacewithtearsofjoyfacewithtearsofjoy morons theyre
",NEGATIVE,0.998424768447876
"fire breach
",NEGATIVE,0.9935156106948853
"texas back texas
",POSITIVE,0.9610815644264221
"theres government firearm family whos anything bough amount options threat treatment firearms thats firearms
",NEGATIVE,0.9742281436920166
"elected officials whilst
",POSITIVE,0.9931382536888123
"people follow
",POSITIVE,0.9975449442863464
"firearms people basically anything
",NEGATIVE,0.9832066297531128
"somewhere thing people property people literally actually
",NEGATIVE,0.9659165143966675
"people honestly
",POSITIVE,0.9990100860595703
"money back frmthose
",NEGATIVE,0.991213858127594
"found
",POSITIVE,0.9958689212799072
"first
",POSITIVE,0.9977535605430603
"property right property whining credibility
",NEGATIVE,0.9951575398445129
"suck
",NEGATIVE,0.9985975623130798
"reveals reason
",POSITIVE,0.9966989159584045
"thank
",POSITIVE,0.9998283386230469
"things
",POSITIVE,0.9925870299339294
"round airsoft
",POSITIVE,0.9990543723106384
"subscribers sounds interesting
",POSITIVE,0.9995260238647461
"learning learn country
",POSITIVE,0.9989686012268066
"people actually trying comply
",NEGATIVE,0.9093272089958191
"think something people
",POSITIVE,0.997890293598175
"brothers
",POSITIVE,0.9982179999351501
"back another really think back
",NEGATIVE,0.8976283669471741
"people people willing
",POSITIVE,0.9993160963058472
"completely rights people owned
",POSITIVE,0.9983969330787659
"government taught fire
",NEGATIVE,0.9350389838218689
"hitler thing
",NEGATIVE,0.9970502853393555
"rights
",POSITIVE,0.9981569647789001
"amount
",POSITIVE,0.997774064540863
"know reality
",POSITIVE,0.9959614872932434
"really people firearms facewithrollingeyes
",NEGATIVE,0.9660996794700623
"together
",POSITIVE,0.999616265296936
"heartsuit
",POSITIVE,0.9994933605194092
"think country features year stations four hungaryredheartqueen
",POSITIVE,0.9819852709770203
"andrea
",POSITIVE,0.9946684241294861
"everyone
",POSITIVE,0.997075080871582
"chance
",POSITIVE,0.9993991851806641
"champions
",POSITIVE,0.9997127652168274
"thank youperfection smilingfacewithsmilingeyessmilingfacewithsmilingeyessmilingfacewithsmilingeyessmilingfacewithsmilingeyessmilingfacewithsmilingeyes
",POSITIVE,0.9996801614761353
"hits
",POSITIVE,0.9998165965080261
"attached
",POSITIVE,0.9962445497512817
"hope everyone
",POSITIVE,0.9997547268867493
"written played football tournaments around globeshowingamericas
",POSITIVE,0.9868480563163757
"another four including bassist mercury think okhandlightskintoneokhandlightskintoneokhandlightskintoneokhandlightskintoneokhandlightskintoneokhandlightskintoneokhandlightskintoneokhandlightskintoneokhandlightskintoneokhandlightskintoneokhandlightskintoneokhandlightskintoneokhandlightskintoneokhandlightskintoneokhandlightskintoneokhandlightskintoneokhandlightskintoneokhandlightskintoneokhandlightskintoneokhandlightskintoneokhandlightskintoneokhandlightskintoneokhandlightskintoneokhandlightskintoneokhandlightskintoneokhandlightskintoneokhandlightskintoneokhandlightskintoneokhandlightskintoneokhandlightskintonethumbsupthumbsupthumbsupthumbsupthumbsupthumbsupthumbsupthumbsupthumbsupthumbsupthumbsupthumbsupthumbsupthumbsupthumbsupthumbsupthumbsupthumbsupthumbsupthumbsupthumbsupthumbsupthumbsupthumbsupthumbsupthumbsupthumbsupthumbsupthumbsupclappinghandsclappinghandsclappinghandsclappinghandsclappinghandsclappinghandsclappinghandsclappinghandsclappinghandsclappinghandsclappinghandsclappinghandsclappinghandsclappinghandsclappinghandsclappinghandsclappinghandsclappinghandsclappinghandsclappinghandsclappinghandsclappinghandsclappinghandsclappinghandsclappinghandsclappinghandsclappinghandsclappinghandsclappinghandsclappinghandsclappinghandsclappinghandsclappinghandsclappinghandsclappinghandsclappinghandsclappinghandsclappinghandsclappinghandsclappinghandsclappinghandsclappinghandsclappinghandsclappinghandsclappinghandssignofthehornssignofthehornssignofthehornssignofthehornssignofthehornssignofthehornssignofthehornssignofthehornssignofthehornssignofthehornssignofthehornssignofthehornssignofthehornssignofthehornssignofthehornssignofthehornssignofthehornssignofthehornssignofthehornssignofthehornssignofthehornssignofthehornssignofthehornssignofthehornssignofthehornssignofthehornssignofthehornssignofthehornssignofthehornssignofthehornssignofthehornssignofthehornssignofthehornssignofthehornssignofthehornssignofthehornssignofthehornssignofthehornssignofthehornssignofthehornssignofthehornssignofthehornssignofthehornsfoldedhandsfoldedhandsfoldedhandsfoldedhandsfoldedhandsfoldedhandsfoldedhandsfoldedhandsfoldedhandsfoldedhandsfoldedhandsfoldedhandsfoldedhandsfoldedhandsfoldedhandsfoldedhandsfoldedhandsfoldedhandsfoldedhandsfoldedhandsfoldedhandsfoldedhandsfoldedhandsfoldedhandsfoldedhandsfoldedhandsfoldedhandsfoldedhandsfoldedhandsraisinghands
",POSITIVE,0.9401052594184875
"partypopperredheartredheartredheartredheartredheart smilingfacewithhaloredheartredheart redheartredheartredheartredheart
",POSITIVE,0.9475231170654297
"born
",POSITIVE,0.9980751276016235
"smilingfacewithsmilingeyes
",POSITIVE,0.9970294237136841
"performance footfootclappinghands
",POSITIVE,0.9950771927833557
"smilingfacewithhearts
",POSITIVE,0.9991425275802612
"charisma created thank existing
",POSITIVE,0.9998395442962646
"redheartredheartredheart thumbsup smilingfacewithhearteyes
",POSITIVE,0.9973516464233398
"whole
",POSITIVE,0.9997158646583557
"redheartcryingface frontman cryingface redheart
",NEGATIVE,0.925968587398529
"frontman redheart wooooooopartypopperpartypopperpartypopperpartypopperpartypopperpartypopperpartypopperpartypopperpartypopperthis redheart mercury musicalkeyboardviolinfirefirefirefirefirefireredheartredheartredheartredheartredheartredheartredheartredheartredheartredheartredheartredheartredhearttwoheartssunkissmark
",POSITIVE,0.8839924931526184
"facewithopenmouthfacewithopenmouthfacewithopenmouth fire sound
",NEGATIVE,0.8458508253097534
"wherever honoured country clappinghandslightskintoneclappinghandslightskintoneclappinghandslightskintoneclappinghandslightskintoneclappinghandslightskintoneredheart
",POSITIVE,0.9952397346496582
"father actually
",POSITIVE,0.9974386692047119
"champions anthem heartexclamation
",POSITIVE,0.9991559982299805
"grinningfacewithbigeyes
",POSITIVE,0.9906429648399353
"cryingface
",NEGATIVE,0.9907960891723633
"champions redheart
",POSITIVE,0.9986360669136047
"thankful recently
",POSITIVE,0.9997380375862122
"smilingfacewithsmilingeyes
",POSITIVE,0.9970294237136841
"every
",POSITIVE,0.9956293106079102
"phenomenal redheart
",POSITIVE,0.999847412109375
"mercury crown footfootraisinghandsfootfootraisinghandsguitarguitar
",NEGATIVE,0.9370855689048767
"another choice crown microphoneguitarguitarcrowncrowndrumdrumdrumchampions
",NEGATIVE,0.9674329161643982
"months finally think wembley performance fire heartfelt performance
",POSITIVE,0.9993358254432678
"thank redheartfoldedhands
",POSITIVE,0.9997586607933044
"finally smilingfacewithhearteyes
",POSITIVE,0.9984198808670044
"known history
",POSITIVE,0.9978523254394531
"mercury redheartawesome track
",NEGATIVE,0.9744672775268555
"top top together clappinghands
",POSITIVE,0.9923737645149231
"recordings
",POSITIVE,0.9930623173713684
"rolling bootcamp fire
",NEGATIVE,0.9874767661094666
"cryingface
",NEGATIVE,0.9907960891723633
"please cheythotte grinningfacewithsweat
",POSITIVE,0.9860252737998962
"cryingface
",NEGATIVE,0.9907960891723633
"enthina verthe cryingface
",NEGATIVE,0.9687917828559875
"enathe swontham facewithopenmouth
",NEGATIVE,0.9815821647644043
"srethichon srethichilla elleyyfacewithtearsofjoypartypopper
",NEGATIVE,0.9644244313240051
"cryingface
",NEGATIVE,0.9907960891723633
"cryingface ith entho
",NEGATIVE,0.9710471034049988
"foul
",NEGATIVE,0.9997221827507019
"beamingfacewithsmilingeyes
",POSITIVE,0.9947821497917175
"viramichucryingface
",NEGATIVE,0.994218111038208
"kombancryingface കളളകളിfacewithtearsofjoy
",NEGATIVE,0.9918956160545349
"thank
",POSITIVE,0.9998283386230469
"poyigrinningfacewithsweatcryingface
",NEGATIVE,0.9905543923377991
"thanne
",POSITIVE,0.9931249618530273
"losspensivefaceexpressionlessfacetiredfacetiredface
",NEGATIVE,0.9971961975097656
"fire fire fire fire fire fire fire fire
",POSITIVE,0.9830434918403625
"kombancryingfacetiredface
",NEGATIVE,0.9940268993377686
"woozyfacepensivefacecryingface
",NEGATIVE,0.9951968789100647
"anchor avathe ororuthar cheyatte grinningfaceatha slightlysmilingface
",NEGATIVE,0.9494985342025757
"thana thana thanane
",NEGATIVE,0.7251080274581909
"greenheartrelievedfacepeoplehugging
",NEGATIVE,0.9935317635536194
"mothathil greenheartrelievedfacepeoplehugging
",NEGATIVE,0.993131697177887
"friendship
",POSITIVE,0.9998594522476196
"cryingfacegrinningfacewithsweat
",NEGATIVE,0.9911999106407166
"friendship smilingfacewithsmilingeyes
",POSITIVE,0.999483585357666
"please whiteheartrollingonthefloorlaughingrollingonthefloorlaughingrollingonthefloorlaughingrollingonthefloorlaughingrollingonthefloorlaughing
",POSITIVE,0.99272221326828
"kombanwhiteheartpeoplehuggingcollision
",NEGATIVE,0.9920668601989746
"smilingfacewithheartspartyingface
",POSITIVE,0.9927875399589539
"really thank
",POSITIVE,0.9998588562011719
"cheyyunnucryingface
",NEGATIVE,0.9936068058013916
"family redheartredheart
",POSITIVE,0.9905735850334167
"cryingface
",NEGATIVE,0.9907960891723633
"bore
",NEGATIVE,0.9997795224189758
"kombigrinningfacewithsweatgrinningfacewithsweat
",NEGATIVE,0.9913075566291809
"athey reethiyil eduth ith enthappo ath thinna ithin
",NEGATIVE,0.8913416862487793
"cheyitha athe ariyathe
",POSITIVE,0.9855073690414429
"everyone chathichille ellacryingface
",NEGATIVE,0.8686159253120422
"christmastree
",POSITIVE,0.9974749684333801
"sinearch paloudlycryingface
",NEGATIVE,0.9940536618232727
"invest profits right investing building investing investment earn thanks
",POSITIVE,0.9996201992034912
"smilingfacewithhearts
",POSITIVE,0.9991425275802612
"everyone
",POSITIVE,0.997075080871582
"thank
",POSITIVE,0.9998283386230469
"thank
",POSITIVE,0.9998283386230469
"thank really helpful really
",POSITIVE,0.9998233914375305
"thankyou
",POSITIVE,0.9998428821563721
"thank
",POSITIVE,0.9998283386230469
"thank opportunity
",POSITIVE,0.9998564720153809
"thank
",POSITIVE,0.9998283386230469
"comebackstrongerflexedbiceps
",NEGATIVE,0.9901006817817688
"dnsmilingfacewithsmilingeyes
",NEGATIVE,0.9964219331741333
"comeback
",POSITIVE,0.9994515776634216
"tomorrow brothers partypopperpartypopperpartypopperpartypopperpartypopperredheartredheartredheartredheartredheart
",NEGATIVE,0.9670170545578003
"smilingfacewithsmilingeyes
",POSITIVE,0.9970294237136841
"thank redheartredheartsmilingfacewithsmilingeyes
",POSITIVE,0.998610258102417
"loudlycryingfaceloudlycryingfaceloudlycryingface back fighting
",NEGATIVE,0.9882991313934326
"boses
",POSITIVE,0.9904081225395203
"smilingface congratulations
",POSITIVE,0.9998388290405273
"user thank mahalimaformerrygcash merrygcash2023
",POSITIVE,0.9877349734306335
"thank
",POSITIVE,0.9998283386230469
"blueheart thank blueheart
",POSITIVE,0.9997918009757996
"christmastree
",POSITIVE,0.9974749684333801
"catchy
",POSITIVE,0.9997201561927795
"smilingfacewithhearteyes thank smilingfacewithhearteyessmilingfacewithhearteyes
",POSITIVE,0.9987162351608276
"thanks
",POSITIVE,0.9998080134391785
"everyone
",POSITIVE,0.997075080871582
"smilingfacewithhearteyespartypopper
",POSITIVE,0.9912062287330627
"thank
",POSITIVE,0.9998283386230469
"family
",POSITIVE,0.999326229095459
"congratulations
",POSITIVE,0.9998007416725159
"year
",POSITIVE,0.9952841401100159
"christmastree
",POSITIVE,0.9974749684333801
"service
",POSITIVE,0.9980705380439758
"loudlycryingface account right
",NEGATIVE,0.6452012062072754
"sb19smilingfacewithhearteyes thank
",POSITIVE,0.9985639452934265
"artits choice
",POSITIVE,0.9947013854980469
"thank
",POSITIVE,0.9998283386230469
"cryingfaceloudlycryingfaceloudlycryingfacefoldedhands
",NEGATIVE,0.9919672608375549
"cryingfaceloudlycryingfaceloudlycryingfaceloudlycryingfaceloudlycryingfaceloudlycryingface
",NEGATIVE,0.9913313388824463
"toblueheart thank jinglehearthands
",POSITIVE,0.9996228218078613
"really
",POSITIVE,0.9980352520942688
"thank redheartfacewithopenmouth
",POSITIVE,0.998584508895874
"smilingfacewithheartssmilingfacewithheartssmilingfacewithhearts thank
",POSITIVE,0.9994352459907532
"kensmilingfacewithhearteyes grabeeesmilingfacewithhearteyes thanks gcashblueheart
",POSITIVE,0.9960557222366333
"thank
",POSITIVE,0.9998283386230469
"thank trusting congratulations hearthandslightskintone
",POSITIVE,0.9993483424186707
"thank choosing merrygcash
",POSITIVE,0.9994532465934753
"thanks everyone
",POSITIVE,0.9997934699058533
"lahatsmilingfacewithsmilingeyesblueheart
",NEGATIVE,0.9900272488594055
"thankyou sparklesblueheart
",POSITIVE,0.9992666840553284
"christmastree
",POSITIVE,0.9974749684333801
"rounder
",POSITIVE,0.9912353754043579
"really really christmastree smilingfacewithsmilingeyes
",POSITIVE,0.999076247215271
"fresh
",POSITIVE,0.9998635053634644
"thank
",POSITIVE,0.9998283386230469
"thank family
",POSITIVE,0.9998528957366943
"boses
",POSITIVE,0.9904081225395203
"sobraredheart
",NEGATIVE,0.993705689907074
"thank cashpartypopper
",POSITIVE,0.9995136260986328
"thank paayudasmilingfacewithhearts
",POSITIVE,0.9969049096107483
"thank thank
",POSITIVE,0.9998347759246826
"witty
",POSITIVE,0.9998719692230225
"thank partypoppersmilingfacewithsmilingeyesredheart
",POSITIVE,0.9942740797996521
"thankyou smilingfacewithheartssmilingfacewithheartssmilingfacewithhearts
",POSITIVE,0.9986740350723267
"thank ninangsmilingfacewithheartssmilingfacewithheartssmilingfacewithhearts
",POSITIVE,0.9935246706008911
"heaven replay cryingfaceredheartredheart
",NEGATIVE,0.5551087260246277
"charming
",POSITIVE,0.9998776912689209
"official
",POSITIVE,0.9979673027992249
"musicalnotesmusicalnotesheadphonemusicalnotesmusicalnotesfirst heard weekredheartitcame head track played slightlysmilingfacesparklesdizzy
",NEGATIVE,0.9868631362915039
"absolutely
",POSITIVE,0.9998694658279419
"back childhood redheartredheartredheart thank
",POSITIVE,0.9994871616363525
"heard first though heavenly
",POSITIVE,0.9990450739860535
"sounds
",POSITIVE,0.9985325336456299
"scooter foreversignofthehorns coonsignofthehorns
",NEGATIVE,0.972055971622467
"growingheart
",POSITIVE,0.9984139204025269
"years thanks found scooter
",POSITIVE,0.9993151426315308
"hurts cryingface
",NEGATIVE,0.9981443881988525
"smilingfacewithsmilingeyes
",POSITIVE,0.9970294237136841
"hits relaxing
",POSITIVE,0.9997947812080383
"flyingbut absolutely
",POSITIVE,0.9992268085479736
"smilingfacewithhearteyessmilingfacewithhearteyes
",POSITIVE,0.9917024970054626
"please
",POSITIVE,0.9995015859603882
"back cool
",POSITIVE,0.9997496008872986
"hey ton hits
",POSITIVE,0.9996397495269775
"scooter thank
",POSITIVE,0.9998063445091248
"boucle heartsuit
",POSITIVE,0.994697093963623
"childhood trying know
",POSITIVE,0.9687939882278442
"tout touche
",POSITIVE,0.9980092644691467
"ton
",POSITIVE,0.9951263666152954
"smilingfacewithsmilingeyesredheart
",POSITIVE,0.9929488897323608
"really including hersmilingfacewithsmilingeyes
",NEGATIVE,0.9268752932548523
"spears
",POSITIVE,0.9917885661125183
"ground
",POSITIVE,0.9981474876403809
"hear rendition children background
",POSITIVE,0.9976513981819153
"partypopperpartypopperpartypopperpartypopperon fire
",NEGATIVE,0.9904167652130127
"though sounds scooter
",POSITIVE,0.9151822328567505
"i̇t
",POSITIVE,0.9926723837852478
"clearly scooter
",POSITIVE,0.9950159192085266
"really addictive partypoppermaster
",POSITIVE,0.994685173034668
"cherish actively protected
",POSITIVE,0.9995947480201721
"smilingfacewithsmilingeyes
",POSITIVE,0.9970294237136841
"respecting memory
",POSITIVE,0.9998194575309753
"heard hear every every
",POSITIVE,0.998105525970459
"shout
",POSITIVE,0.9963796734809875
"white facewithtearsofjoy
",NEGATIVE,0.9917324781417847
"another ideas facewithtearsofjoy
",NEGATIVE,0.6424999237060547
"high
",POSITIVE,0.9997591376304626
"head around grinningfacewithbigeyes
",POSITIVE,0.9752806425094604
